HCHO reading,Location,Current Date,Next Date,STATION,LATITUDE,LONGITUDE,ELEVATION,PRCP,TAVG,TMAX,TMIN
0.00014645464815482445,Kurunegala Proper,2019-02-21,2019-02-22,CEM00043441,7.467,80.367,116.0,0.0,81,66,71
0.0001465769050945104,Kurunegala Proper,2021-01-16,2021-01-17,CEM00043441,7.467,80.367,116.0,0.0,80,90,72
9.297509719285198e-05,Kurunegala Proper,2022-10-07,2022-10-08,CEM00043441,7.467,80.367,116.0,0.0,80,87,80
9.295789088225901e-05,Kurunegala Proper,2023-06-11,2023-06-12,CEM00043441,7.467,80.367,116.0,0.0,84,90,79
9.293737126422277e-05,Kurunegala Proper,2023-10-09,2023-10-10,CEM00043441,7.467,80.367,116.0,0.03,81,90,76
0.0001468248563135133,Kurunegala Proper,2022-04-02,2022-04-03,CEM00043441,7.467,80.367,116.0,0.06,80,93,74
0.00014682967486779765,Kurunegala Proper,2020-02-09,2020-02-10,CEM00043441,7.467,80.367,116.0,0.0,82,96,69
9.27692830846241e-05,Kurunegala Proper,2023-07-06,2023-07-07,CEM00043441,7.467,80.367,116.0,0.12,81,89,75
9.276843653160503e-05,Kurunegala Proper,2020-10-11,2020-10-12,CEM00043441,7.467,80.367,116.0,0.39,79,85,75
9.260370965853435e-05,Kurunegala Proper,2020-10-14,2020-10-15,CEM00043441,7.467,80.367,116.0,0.47,79,87,75
9.260370965853435e-05,Kurunegala Proper,2020-10-15,2020-10-16,CEM00043441,7.467,80.367,116.0,0.74,79,87,75
0.00014708255704991123,Kurunegala Proper,2020-05-25,2020-05-26,CEM00043441,7.467,80.367,116.0,0.0,85,90,79
0.00014713382876255392,Kurunegala Proper,2022-05-13,2022-05-14,CEM00043441,7.467,80.367,116.0,1.01,79,85,76
9.232570238984924e-05,Kurunegala Proper,2019-09-11,2019-09-12,CEM00043441,7.467,80.367,116.0,0.0,81,88,54
0.00014737693373089353,Kurunegala Proper,2019-12-03,2019-12-04,CEM00043441,7.467,80.367,116.0,0.4,80,88,74
9.227663040856734e-05,Kurunegala Proper,2022-05-12,2022-05-13,CEM00043441,7.467,80.367,116.0,0.0,82,91,58
9.222746645305057e-05,Kurunegala Proper,2022-02-28,2022-03-01,CEM00043441,7.467,80.367,116.0,0.0,81,68,71
9.21571666151843e-05,Kurunegala Proper,2019-06-27,2019-06-28,CEM00043441,7.467,80.367,116.0,0.0,85,93,77
0.00014754448913215546,Kurunegala Proper,2020-04-20,2020-04-21,CEM00043441,7.467,80.367,116.0,0.09,86,72,73
9.200430954508934e-05,Kurunegala Proper,2021-09-05,2021-09-06,CEM00043441,7.467,80.367,116.0,0.13,79,86,76
9.192366634572488e-05,Kurunegala Proper,2020-10-04,2020-10-05,CEM00043441,7.467,80.367,116.0,0.0,81,89,57
0.00014780272849928563,Kurunegala Proper,2023-01-31,2023-02-01,CEM00043441,7.467,80.367,116.0,0.0,77,84,49
0.00014780272849928563,Kurunegala Proper,2023-02-01,2023-02-02,CEM00043441,7.467,80.367,116.0,0.14,77,85,55
0.00014781259648469195,Kurunegala Proper,2023-07-02,2023-07-03,CEM00043441,7.467,80.367,116.0,0.01,81,86,59
9.18672817281062e-05,Kurunegala Proper,2023-08-30,2023-08-31,CEM00043441,7.467,80.367,116.0,1.35,81,88,75
0.00014783384786294968,Kurunegala Proper,2019-05-28,2019-05-29,CEM00043441,7.467,80.367,116.0,0.0,89,96,79
0.00014789508341967142,Kurunegala Proper,2021-08-27,2021-08-28,CEM00043441,7.467,80.367,116.0,0.08,81,87,74
0.0001480085027113037,Kurunegala Proper,2019-01-03,2019-01-04,CEM00043441,7.467,80.367,116.0,0.0,81,87,71
0.00014803814861206628,Kurunegala Proper,2021-04-06,2021-04-07,CEM00043441,7.467,80.367,116.0,0.0,86,97,78
0.00014803923839515175,Kurunegala Proper,2023-02-18,2023-02-19,CEM00043441,7.467,80.367,116.0,0.0,83,94,73
0.00014806802209932357,Kurunegala Proper,2019-03-21,2019-03-22,CEM00043441,7.467,80.367,116.0,0.0,84,73,75
9.153886967005036e-05,Kurunegala Proper,2023-10-21,2023-10-22,CEM00043441,7.467,80.367,116.0,0.0,80,89,74
9.14386555526621e-05,Kurunegala Proper,2023-11-24,2023-11-25,CEM00043441,7.467,80.367,116.0,0.0,81,91,73
9.124783163989916e-05,Kurunegala Proper,2022-06-20,2022-06-21,CEM00043441,7.467,80.367,116.0,0.0,82,89,76
9.121682256665099e-05,Kurunegala Proper,2023-01-10,2023-01-11,CEM00043441,7.467,80.367,116.0,0.0,78,87,70
0.00014854268588903281,Kurunegala Proper,2020-01-13,2020-01-14,CEM00043441,7.467,80.367,116.0,0.0,82,90,72
0.00014866464191220583,Kurunegala Proper,2020-12-10,2020-12-11,CEM00043441,7.467,80.367,116.0,0.0,81,89,75
9.084737101771017e-05,Kurunegala Proper,2020-07-28,2020-07-29,CEM00043441,7.467,80.367,116.0,0.02,79,84,78
9.078126382696593e-05,Kurunegala Proper,2020-07-24,2020-07-25,CEM00043441,7.467,80.367,116.0,0.07,81,89,74
9.06840983746943e-05,Kurunegala Proper,2022-05-19,2022-05-20,CEM00043441,7.467,80.367,116.0,0.55,81,89,76
9.06054503434827e-05,Kurunegala Proper,2021-12-11,2021-12-12,CEM00043441,7.467,80.367,116.0,0.0,82,91,74
9.049643374922509e-05,Kurunegala Proper,2019-07-15,2019-07-16,CEM00043441,7.467,80.367,116.0,0.08,82,88,75
9.049508264607186e-05,Kurunegala Proper,2023-01-23,2023-01-24,CEM00043441,7.467,80.367,116.0,0.0,79,88,72
9.045389003546797e-05,Kurunegala Proper,2019-12-26,2019-12-27,CEM00043441,7.467,80.367,116.0,0.0,82,88,73
0.00014932882958527567,Kurunegala Proper,2019-05-09,2019-05-10,CEM00043441,7.467,80.367,116.0,0.0,86,92,77
9.016528859675132e-05,Kurunegala Proper,2020-12-25,2020-12-26,CEM00043441,7.467,80.367,116.0,0.0,80,89,71
9.004852078324399e-05,Kurunegala Proper,2020-11-26,2020-11-27,CEM00043441,7.467,80.367,116.0,0.03,82,90,75
8.999573058863825e-05,Kurunegala Proper,2021-11-20,2021-11-21,CEM00043441,7.467,80.367,116.0,1.58,80,69,75
0.00014972353961168874,Kurunegala Proper,2023-06-03,2023-06-04,CEM00043441,7.467,80.367,116.0,0.0,85,93,80
0.000149778656886594,Kurunegala Proper,2021-08-11,2021-08-12,CEM00043441,7.467,80.367,116.0,0.0,82,89,78
8.990000185560485e-05,Kurunegala Proper,2019-02-13,2019-02-14,CEM00043441,7.467,80.367,116.0,0.0,85,91,77
0.00014985650872937343,Kurunegala Proper,2020-03-09,2020-03-10,CEM00043441,7.467,80.367,116.0,0.0,87,99,74
8.981570357760975e-05,Kurunegala Proper,2023-10-05,2023-10-06,CEM00043441,7.467,80.367,116.0,0.66,80,85,75
8.98148777864881e-05,Kurunegala Proper,2019-09-08,2019-09-09,CEM00043441,7.467,80.367,116.0,0.0,84,92,58
8.974215835403274e-05,Kurunegala Proper,2021-04-19,2021-04-20,CEM00043441,7.467,80.367,116.0,0.0,84,91,75
0.00014999656662541432,Kurunegala Proper,2019-01-27,2019-01-28,CEM00043441,7.467,80.367,116.0,0.0,84,94,70
0.0001500219160879859,Kurunegala Proper,2023-02-08,2023-02-09,CEM00043441,7.467,80.367,116.0,0.02,81,92,72
8.954452879864067e-05,Kurunegala Proper,2020-11-22,2020-11-23,CEM00043441,7.467,80.367,116.0,0.0,78,84,75
0.00015015519337961667,Kurunegala Proper,2020-01-30,2020-01-31,CEM00043441,7.467,80.367,116.0,0.0,82,93,68
8.951256664894232e-05,Kurunegala Proper,2020-09-27,2020-09-28,CEM00043441,7.467,80.367,116.0,0.01,83,91,75
0.00015017120953517022,Kurunegala Proper,2019-02-17,2019-02-18,CEM00043441,7.467,80.367,116.0,0.42,84,93,73
8.94978263108342e-05,Kurunegala Proper,2019-11-17,2019-11-18,CEM00043441,7.467,80.367,116.0,1.73,83,91,70
0.0001503538498537056,Kurunegala Proper,2020-11-29,2020-11-30,CEM00043441,7.467,80.367,116.0,0.0,83,92,73
0.00015036930843757902,Kurunegala Proper,2020-12-05,2020-12-06,CEM00043441,7.467,80.367,116.0,0.79,78,84,74
0.00015043625519152112,Kurunegala Proper,2021-10-26,2021-10-27,CEM00043441,7.467,80.367,116.0,0.02,78,89,56
8.918204765018657e-05,Kurunegala Proper,2019-09-01,2019-09-02,CEM00043441,7.467,80.367,116.0,0.28,81,89,76
0.00015058586352635186,Kurunegala Proper,2023-06-21,2023-06-22,CEM00043441,7.467,80.367,116.0,0.01,82,88,78
8.908663405863034e-05,Kurunegala Proper,2022-12-10,2022-12-11,CEM00043441,7.467,80.367,116.0,0.06,78,86,69
0.00015063843762749262,Kurunegala Proper,2022-02-25,2022-02-26,CEM00043441,7.467,80.367,116.0,0.0,85,93,76
0.0001507927537975754,Kurunegala Proper,2020-01-04,2020-01-05,CEM00043441,7.467,80.367,116.0,0.0,88,93,73
0.00015081655859329438,Kurunegala Proper,2020-09-20,2020-09-21,CEM00043441,7.467,80.367,116.0,1.26,79,85,74
0.00015089551261059027,Kurunegala Proper,2020-05-10,2020-05-11,CEM00043441,7.467,80.367,116.0,2.09,82,94,75
8.874790674644237e-05,Kurunegala Proper,2019-06-15,2019-06-16,CEM00043441,7.467,80.367,116.0,0.11,88,92,76
0.00015095634242049885,Kurunegala Proper,2019-07-29,2019-07-30,CEM00043441,7.467,80.367,116.0,0.0,83,90,75
0.00015100442488050255,Kurunegala Proper,2021-03-13,2021-03-14,CEM00043441,7.467,80.367,116.0,0.0,86,96,74
8.863760797816462e-05,Kurunegala Proper,2022-08-05,2022-08-06,CEM00043441,7.467,80.367,116.0,0.43,79,84,75
0.0001511599984285764,Kurunegala Proper,2023-03-03,2023-03-04,CEM00043441,7.467,80.367,116.0,0.06,83,93,54
8.833716378303744e-05,Kurunegala Proper,2020-10-06,2020-10-07,CEM00043441,7.467,80.367,116.0,0.0,82,92,76
0.00015147658409383422,Kurunegala Proper,2023-04-16,2023-04-17,CEM00043441,7.467,80.367,116.0,0.04,82,93,74
8.81561164316522e-05,Kurunegala Proper,2023-06-30,2023-07-01,CEM00043441,7.467,80.367,116.0,0.86,84,90,76
8.799621923851804e-05,Kurunegala Proper,2022-06-05,2022-06-06,CEM00043441,7.467,80.367,116.0,0.0,81,89,58
8.796430336922265e-05,Kurunegala Proper,2020-04-07,2020-04-08,CEM00043441,7.467,80.367,116.0,0.0,86,97,76
8.79509593267587e-05,Kurunegala Proper,2019-02-20,2019-02-21,CEM00043441,7.467,80.367,116.0,0.0,83,92,70
8.79497175326613e-05,Kurunegala Proper,2019-07-07,2019-07-08,CEM00043441,7.467,80.367,116.0,0.0,87,94,77
8.792493954777681e-05,Kurunegala Proper,2019-01-15,2019-01-16,CEM00043441,7.467,80.367,116.0,0.0,81,67,72
8.79050986462927e-05,Kurunegala Proper,2020-08-21,2020-08-22,CEM00043441,7.467,80.367,116.0,0.0,83,93,77
0.0001518851926988688,Kurunegala Proper,2023-11-27,2023-11-28,CEM00043441,7.467,80.367,116.0,0.0,82,91,75
0.00015189600360085643,Kurunegala Proper,2023-09-05,2023-09-06,CEM00043441,7.467,80.367,116.0,0.37,79,87,76
8.774661446167934e-05,Kurunegala Proper,2020-07-20,2020-07-21,CEM00043441,7.467,80.367,116.0,0.62,78,71,54
8.770360875005905e-05,Kurunegala Proper,2021-08-08,2021-08-09,CEM00043441,7.467,80.367,116.0,0.0,80,85,59
8.763527155632765e-05,Kurunegala Proper,2022-01-07,2022-01-08,CEM00043441,7.467,80.367,116.0,0.0,83,93,72
8.762125041058184e-05,Kurunegala Proper,2021-02-16,2021-02-17,CEM00043441,7.467,80.367,116.0,0.0,82,93,71
0.00015210283675242992,Kurunegala Proper,2020-06-02,2020-06-03,CEM00043441,7.467,80.367,116.0,0.0,85,92,75
8.734725928536247e-05,Kurunegala Proper,2022-08-09,2022-08-10,CEM00043441,7.467,80.367,116.0,0.0,80,88,56
8.715247531654315e-05,Kurunegala Proper,2019-11-09,2019-11-10,CEM00043441,7.467,80.367,116.0,0.0,85,90,74
0.0001525903389394411,Kurunegala Proper,2022-12-18,2022-12-19,CEM00043441,7.467,80.367,116.0,0.28,77,81,73
8.70373120955856e-05,Kurunegala Proper,2019-09-29,2019-09-30,CEM00043441,7.467,80.367,116.0,0.02,81,89,73
8.690916246868445e-05,Kurunegala Proper,2023-08-06,2023-08-07,CEM00043441,7.467,80.367,116.0,0.0,83,95,78
8.689925325647776e-05,Kurunegala Proper,2019-06-02,2019-06-03,CEM00043441,7.467,80.367,116.0,0.0,87,72,79
8.681519324789669e-05,Kurunegala Proper,2019-05-21,2019-05-22,CEM00043441,7.467,80.367,116.0,0.0,87,96,77
8.680864989165229e-05,Kurunegala Proper,2020-09-21,2020-09-22,CEM00043441,7.467,80.367,116.0,0.71,79,87,75
0.00015289626017993258,Kurunegala Proper,2022-10-16,2022-10-17,CEM00043441,7.467,80.367,116.0,0.06,79,87,74
8.672872804832765e-05,Kurunegala Proper,2020-10-07,2020-10-08,CEM00043441,7.467,80.367,116.0,0.0,81,87,76
8.66147763902677e-05,Kurunegala Proper,2020-05-22,2020-05-23,CEM00043441,7.467,80.367,116.0,1.76,83,88,76
0.00015311871447557126,Kurunegala Proper,2023-08-13,2023-08-14,CEM00043441,7.467,80.367,116.0,0.0,84,91,58
8.655368946825631e-05,Kurunegala Proper,2022-08-13,2022-08-14,CEM00043441,7.467,80.367,116.0,0.0,82,90,81
8.645279245932276e-05,Kurunegala Proper,2020-08-23,2020-08-24,CEM00043441,7.467,80.367,116.0,0.0,84,93,77
0.00015345010602508437,Kurunegala Proper,2022-05-14,2022-05-15,CEM00043441,7.467,80.367,116.0,0.47,79,87,58
8.61594237618718e-05,Kurunegala Proper,2021-10-23,2021-10-24,CEM00043441,7.467,80.367,116.0,0.13,80,90,75
0.0001535239369445271,Kurunegala Proper,2021-08-12,2021-08-13,CEM00043441,7.467,80.367,116.0,0.0,80,85,78
8.610916143273325e-05,Kurunegala Proper,2023-05-12,2023-05-13,CEM00043441,7.467,80.367,116.0,0.02,83,91,76
0.00015363177283748573,Kurunegala Proper,2021-05-31,2021-06-01,CEM00043441,7.467,80.367,116.0,0.0,83,90,79
0.00015363641052750662,Kurunegala Proper,2021-08-02,2021-08-03,CEM00043441,7.467,80.367,116.0,0.0,82,89,78
8.580303463690267e-05,Kurunegala Proper,2021-08-01,2021-08-02,CEM00043441,7.467,80.367,116.0,0.0,82,89,78
8.567969403115967e-05,Kurunegala Proper,2021-06-26,2021-06-27,CEM00043441,7.467,80.367,116.0,0.0,82,88,78
8.563541191381221e-05,Kurunegala Proper,2022-12-15,2022-12-16,CEM00043441,7.467,80.367,116.0,0.0,80,89,71
0.00015411118136638249,Kurunegala Proper,2019-10-21,2019-10-22,CEM00043441,7.467,80.367,116.0,1.1,78,70,73
0.00015436792843419566,Kurunegala Proper,2019-08-05,2019-08-06,CEM00043441,7.467,80.367,116.0,0.0,84,68,78
8.52848798552421e-05,Kurunegala Proper,2020-10-01,2020-10-02,CEM00043441,7.467,80.367,116.0,0.23,81,87,75
0.00015443066419507234,Kurunegala Proper,2022-06-03,2022-06-04,CEM00043441,7.467,80.367,116.0,0.0,82,89,78
8.519768010760423e-05,Kurunegala Proper,2022-05-06,2022-05-07,CEM00043441,7.467,80.367,116.0,0.0,82,89,78
8.510380215899425e-05,Kurunegala Proper,2022-07-23,2022-07-24,CEM00043441,7.467,80.367,116.0,0.63,80,86,76
8.507746866499626e-05,Kurunegala Proper,2023-06-19,2023-06-20,CEM00043441,7.467,80.367,116.0,0.34,83,89,78
8.49498926652638e-05,Kurunegala Proper,2023-03-19,2023-03-20,CEM00043441,7.467,80.367,116.0,0.32,84,96,72
0.00015482738489700523,Kurunegala Proper,2020-10-25,2020-10-26,CEM00043441,7.467,80.367,116.0,0.0,83,91,76
0.00015492570194358633,Kurunegala Proper,2023-05-14,2023-05-15,CEM00043441,7.467,80.367,116.0,0.02,83,91,79
8.474967723705426e-05,Kurunegala Proper,2021-03-07,2021-03-08,CEM00043441,7.467,80.367,116.0,0.4,83,94,71
0.00015502358775024386,Kurunegala Proper,2022-03-05,2022-03-06,CEM00043441,7.467,80.367,116.0,0.0,83,95,71
8.462243179580669e-05,Kurunegala Proper,2020-07-26,2020-07-27,CEM00043441,7.467,80.367,116.0,0.0,81,86,78
8.459391919798319e-05,Kurunegala Proper,2020-02-18,2020-02-19,CEM00043441,7.467,80.367,116.0,0.0,82,93,71
8.45765009111272e-05,Kurunegala Proper,2022-05-15,2022-05-16,CEM00043441,7.467,80.367,116.0,1.09,80,89,75
8.434132867284016e-05,Kurunegala Proper,2020-06-22,2020-06-23,CEM00043441,7.467,80.367,116.0,0.03,83,90,77
0.00015539532391099415,Kurunegala Proper,2021-06-11,2021-06-12,CEM00043441,7.467,80.367,116.0,0.02,82,90,76
0.00015547205356952415,Kurunegala Proper,2019-05-27,2019-05-28,CEM00043441,7.467,80.367,116.0,0.0,88,97,78
8.412867361170815e-05,Kurunegala Proper,2019-02-05,2019-02-06,CEM00043441,7.467,80.367,116.0,0.02,82,89,75
0.00015556073537037777,Kurunegala Proper,2022-04-01,2022-04-02,CEM00043441,7.467,80.367,116.0,0.2,81,94,74
0.00015558132328772275,Kurunegala Proper,2019-12-25,2019-12-26,CEM00043441,7.467,80.367,116.0,0.0,81,90,72
8.406844075204957e-05,Kurunegala Proper,2023-01-22,2023-01-23,CEM00043441,7.467,80.367,116.0,0.18,77,85,71
8.399649617308312e-05,Kurunegala Proper,2023-01-26,2023-01-27,CEM00043441,7.467,80.367,116.0,0.0,78,89,71
8.39191770622227e-05,Kurunegala Proper,2021-10-06,2021-10-07,CEM00043441,7.467,80.367,116.0,1.08,79,86,75
8.383547673609246e-05,Kurunegala Proper,2021-12-26,2021-12-27,CEM00043441,7.467,80.367,116.0,0.0,78,89,67
8.375414925005387e-05,Kurunegala Proper,2020-09-26,2020-09-27,CEM00043441,7.467,80.367,116.0,0.03,81,89,75
8.367280799635462e-05,Kurunegala Proper,2022-04-08,2022-04-09,CEM00043441,7.467,80.367,116.0,2.5,77,88,53
0.0001560172117360029,Kurunegala Proper,2019-11-18,2019-11-19,CEM00043441,7.467,80.367,116.0,0.0,83,92,72
8.36570381951425e-05,Kurunegala Proper,2022-06-14,2022-06-15,CEM00043441,7.467,80.367,116.0,0.0,83,91,78
0.00015607437145436734,Kurunegala Proper,2022-08-16,2022-08-17,CEM00043441,7.467,80.367,116.0,0.0,82,91,78
0.00015615495469329817,Kurunegala Proper,2023-06-01,2023-06-02,CEM00043441,7.467,80.367,116.0,0.0,85,71,80
8.33783504916071e-05,Kurunegala Proper,2019-10-13,2019-10-14,CEM00043441,7.467,80.367,116.0,0.08,80,90,73
8.337834206299028e-05,Kurunegala Proper,2020-07-02,2020-07-03,CEM00043441,7.467,80.367,116.0,0.0,84,90,78
0.00015639338161691545,Kurunegala Proper,2021-05-24,2021-05-25,CEM00043441,7.467,80.367,116.0,0.28,79,84,57
0.000156491036235293,Kurunegala Proper,2021-06-12,2021-06-13,CEM00043441,7.467,80.367,116.0,0.0,81,89,76
8.311941406538581e-05,Kurunegala Proper,2022-01-03,2022-01-04,CEM00043441,7.467,80.367,116.0,0.06,78,84,74
8.307201593837487e-05,Kurunegala Proper,2021-06-28,2021-06-29,CEM00043441,7.467,80.367,116.0,0.0,82,91,56
8.302268741554805e-05,Kurunegala Proper,2021-07-22,2021-07-23,CEM00043441,7.467,80.367,116.0,0.0,82,87,57
0.0001567212170949713,Kurunegala Proper,2021-02-04,2021-02-05,CEM00043441,7.467,80.367,116.0,0.0,80,88,74
0.0001568034910526609,Kurunegala Proper,2019-03-10,2019-03-11,CEM00043441,7.467,80.367,116.0,0.85,86,96,72
8.280047277191155e-05,Kurunegala Proper,2020-05-29,2020-05-30,CEM00043441,7.467,80.367,116.0,0.05,83,90,77
8.277362499410581e-05,Kurunegala Proper,2022-05-21,2022-05-22,CEM00043441,7.467,80.367,116.0,0.02,82,88,78
8.264816214422815e-05,Kurunegala Proper,2023-04-27,2023-04-28,CEM00043441,7.467,80.367,116.0,0.14,82,92,75
8.262879444070969e-05,Kurunegala Proper,2021-10-14,2021-10-15,CEM00043441,7.467,80.367,116.0,0.0,82,89,77
8.260900233832944e-05,Kurunegala Proper,2021-05-07,2021-05-08,CEM00043441,7.467,80.367,116.0,0.76,79,90,74
0.00015709321360908525,Kurunegala Proper,2021-04-22,2021-04-23,CEM00043441,7.467,80.367,116.0,0.0,84,94,76
0.00015714157829230046,Kurunegala Proper,2023-06-09,2023-06-10,CEM00043441,7.467,80.367,116.0,0.0,84,91,79
8.25087045462112e-05,Kurunegala Proper,2021-04-17,2021-04-18,CEM00043441,7.467,80.367,116.0,0.02,82,90,73
8.246013588270498e-05,Kurunegala Proper,2023-05-01,2023-05-02,CEM00043441,7.467,80.367,116.0,1.23,81,93,75
0.00015725333475612415,Kurunegala Proper,2020-05-15,2020-05-16,CEM00043441,7.467,80.367,116.0,0.76,81,90,75
0.00015727232126920066,Kurunegala Proper,2020-12-07,2020-12-08,CEM00043441,7.467,80.367,116.0,0.0,84,91,73
0.00015731290911784416,Kurunegala Proper,2020-08-27,2020-08-28,CEM00043441,7.467,80.367,116.0,0.0,84,93,77
0.00015734145906552547,Kurunegala Proper,2021-09-04,2021-09-05,CEM00043441,7.467,80.367,116.0,0.34,79,86,75
8.227304672291775e-05,Kurunegala Proper,2020-04-25,2020-04-26,CEM00043441,7.467,80.367,116.0,0.0,85,94,76
0.00015750819496264105,Kurunegala Proper,2019-05-01,2019-05-02,CEM00043441,7.467,80.367,116.0,0.11,85,87,74
8.213578400522161e-05,Kurunegala Proper,2022-11-01,2022-11-02,CEM00043441,7.467,80.367,116.0,0.15,77,83,53
0.00015758294905162586,Kurunegala Proper,2021-11-26,2021-11-27,CEM00043441,7.467,80.367,116.0,0.2,80,88,72
0.00015767726867322551,Kurunegala Proper,2022-10-09,2022-10-10,CEM00043441,7.467,80.367,116.0,0.0,81,89,75
8.196048878908288e-05,Kurunegala Proper,2022-12-19,2022-12-20,CEM00043441,7.467,80.367,116.0,2.21,75,77,74
0.00015774387518085887,Kurunegala Proper,2020-07-22,2020-07-23,CEM00043441,7.467,80.367,116.0,0.0,81,91,73
0.00015783506705522782,Kurunegala Proper,2022-10-20,2022-10-21,CEM00043441,7.467,80.367,116.0,0.04,80,85,76
0.000157848076281027,Kurunegala Proper,2023-12-30,2023-12-31,CEM00043441,7.467,80.367,116.0,0.47,80,87,74
0.00015793373222074367,Kurunegala Proper,2020-06-04,2020-06-05,CEM00043441,7.467,80.367,116.0,0.0,85,94,74
0.0001580027758568156,Kurunegala Proper,2019-03-06,2019-03-07,CEM00043441,7.467,80.367,116.0,0.0,86,95,77
8.146712743571523e-05,Kurunegala Proper,2020-10-09,2020-10-10,CEM00043441,7.467,80.367,116.0,0.0,80,87,53
8.145316466296842e-05,Kurunegala Proper,2019-02-25,2019-02-26,CEM00043441,7.467,80.367,116.0,0.0,85,96,72
8.138404674265855e-05,Kurunegala Proper,2022-09-26,2022-09-27,CEM00043441,7.467,80.367,116.0,0.1,82,91,76
0.00015838160236985395,Kurunegala Proper,2021-10-25,2021-10-26,CEM00043441,7.467,80.367,116.0,0.0,81,91,75
8.120374744529855e-05,Kurunegala Proper,2020-05-11,2020-05-12,CEM00043441,7.467,80.367,116.0,1.08,82,88,76
0.00015852381523441853,Kurunegala Proper,2023-04-05,2023-04-06,CEM00043441,7.467,80.367,116.0,5.72,83,94,72
0.00015857932481310206,Kurunegala Proper,2022-12-01,2022-12-02,CEM00043441,7.467,80.367,116.0,0.0,81,91,74
8.099903767863547e-05,Kurunegala Proper,2021-10-02,2021-10-03,CEM00043441,7.467,80.367,116.0,0.46,80,88,72
0.00015874444278409611,Kurunegala Proper,2019-11-22,2019-11-23,CEM00043441,7.467,80.367,116.0,0.0,84,88,75
8.092664215041599e-05,Kurunegala Proper,2021-09-06,2021-09-07,CEM00043441,7.467,80.367,116.0,0.71,81,87,76
8.089742914307863e-05,Kurunegala Proper,2019-10-16,2019-10-17,CEM00043441,7.467,80.367,116.0,1.48,78,86,73
0.00015886950708449631,Kurunegala Proper,2023-03-24,2023-03-25,CEM00043441,7.467,80.367,116.0,1.2,80,94,72
0.00015890789914936793,Kurunegala Proper,2023-12-11,2023-12-12,CEM00043441,7.467,80.367,116.0,0.64,81,91,76
8.065719083391174e-05,Kurunegala Proper,2019-11-15,2019-11-16,CEM00043441,7.467,80.367,116.0,0.0,86,92,75
8.052203793087965e-05,Kurunegala Proper,2020-04-11,2020-04-12,CEM00043441,7.467,80.367,116.0,2.43,84,74,74
8.041212089564072e-05,Kurunegala Proper,2021-12-03,2021-12-04,CEM00043441,7.467,80.367,116.0,0.0,82,90,74
8.037806901853211e-05,Kurunegala Proper,2021-01-13,2021-01-14,CEM00043441,7.467,80.367,116.0,0.0,79,88,73
8.036317559567e-05,Kurunegala Proper,2023-12-31,2024-01-01,CEM00043441,7.467,80.367,116.0,0.06,79,87,75
8.026747495163149e-05,Kurunegala Proper,2022-11-02,2022-11-03,CEM00043441,7.467,80.367,116.0,0.92,79,87,74
8.02505700569093e-05,Kurunegala Proper,2019-05-05,2019-05-06,CEM00043441,7.467,80.367,116.0,0.0,85,71,78
0.0001594381610880963,Kurunegala Proper,2021-03-12,2021-03-13,CEM00043441,7.467,80.367,116.0,0.0,84,94,74
0.0001595519270216929,Kurunegala Proper,2022-11-13,2022-11-14,CEM00043441,7.467,80.367,116.0,0.03,78,88,77
8.010698090335367e-05,Kurunegala Proper,2023-05-18,2023-05-19,CEM00043441,7.467,80.367,116.0,0.0,85,94,54
0.00015957822814210518,Kurunegala Proper,2023-02-22,2023-02-23,CEM00043441,7.467,80.367,116.0,0.0,81,92,71
0.0001596101793268831,Kurunegala Proper,2021-04-02,2021-04-03,CEM00043441,7.467,80.367,116.0,0.0,85,94,78
0.00015978713099132122,Kurunegala Proper,2023-02-02,2023-02-03,CEM00043441,7.467,80.367,116.0,0.36,76,87,57
7.986368304291915e-05,Kurunegala Proper,2020-12-13,2020-12-14,CEM00043441,7.467,80.367,116.0,0.0,80,90,71
0.00015984316604048367,Kurunegala Proper,2023-12-22,2023-12-23,CEM00043441,7.467,80.367,116.0,0.0,82,91,75
0.00015989732270946187,Kurunegala Proper,2022-01-22,2022-01-23,CEM00043441,7.467,80.367,116.0,0.0,76,70,63
0.0001600932267434546,Kurunegala Proper,2021-11-06,2021-11-07,CEM00043441,7.467,80.367,116.0,0.02,78,84,75
0.0001600932267434546,Kurunegala Proper,2021-11-07,2021-11-08,CEM00043441,7.467,80.367,116.0,1.9,77,84,73
7.957470433237559e-05,Kurunegala Proper,2023-11-04,2023-11-05,CEM00043441,7.467,80.367,116.0,1.86,79,90,74
0.0001601173873665003,Kurunegala Proper,2021-01-01,2021-01-02,CEM00043441,7.467,80.367,116.0,0.02,76,82,72
0.00016017776873763402,Kurunegala Proper,2023-03-13,2023-03-14,CEM00043441,7.467,80.367,116.0,0.0,85,97,75
7.947482663439587e-05,Kurunegala Proper,2019-07-25,2019-07-26,CEM00043441,7.467,80.367,116.0,0.13,82,88,76
7.943533561838486e-05,Kurunegala Proper,2023-07-27,2023-07-28,CEM00043441,7.467,80.367,116.0,0.0,83,66,78
7.941438454882399e-05,Kurunegala Proper,2021-08-04,2021-08-05,CEM00043441,7.467,80.367,116.0,0.0,83,90,78
7.931416535107657e-05,Kurunegala Proper,2019-02-14,2019-02-15,CEM00043441,7.467,80.367,116.0,0.0,83,92,75
0.00016041045697062472,Kurunegala Proper,2022-04-16,2022-04-17,CEM00043441,7.467,80.367,116.0,0.0,84,93,76
